>>>>>>>>>> Time of results: 05/05/2026 13:15:50 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_B_112_L1_F0_00_.bgr	10	13.350000	4.310976	3.981707	3.817073	5.993902	
Split_C_112_L1_F3_8_33_.bgr	27	12.188027	6.286585	5.060976	4.530488	5.975610	
Split_A_112_L1_F3_25_.bgr	9	13.142683	6.195122	4.512195	5.042683	6.048780	
Split_C_112_L1_F1_12_5_.bgr	22	14.998208	4.310976	4.073171	4.073171	6.213415	
Split_C_112_L1_F1_25_.bgr	23	13.799183	4.146341	4.219512	4.256098	6.012195	
Split_B_112_L1_F2_25_.bgr	16	13.626012	5.042683	4.347561	4.530488	6.121951	
Split_A_112_L1_F0_00_.bgr	0	15.882391	3.067073	3.231707	3.286585	5.939024	
Split_B_112_L1_F1_25_.bgr	13	16.119421	4.695122	4.182927	4.384147	5.079268	
Split_C_112_L1_F1_8_33_.bgr	21	15.879410	4.182927	4.219512	4.109756	5.774390	
Split_C_112_L1_F0_00_.bgr	20	15.403285	2.353659	3.908537	4.073171	6.030488	
Split_C_112_L1_F2_8_33_.bgr	24	14.835984	4.987805	4.384147	4.439024	6.231707	
Split_A_112_L1_F1_12_5_.bgr	2	15.884082	4.347561	4.201220	4.292683	6.067073	
Split_A_112_L1_F3_8_33_.bgr	7	13.628257	6.030488	5.189024	5.024390	6.323171	
Split_C_112_L1_F2_12_5_.bgr	25	14.676680	5.079268	4.567073	4.567073	5.975610	
Split_B_112_L1_F3_8_33_.bgr	17	15.235898	7.000000	5.957317	5.097561	5.920732	
Split_B_112_L1_F2_8_33_.bgr	14	14.990068	4.951220	4.292683	4.493902	6.012195	
Split_C_112_L1_F2_25_.bgr	26	13.619994	4.859756	4.439024	4.750000	6.067073	
Split_A_112_L1_F1_25_.bgr	3	15.958936	4.018292	3.963415	3.926829	5.518293	
Split_A_112_L1_F2_25_.bgr	6	15.081463	4.512195	4.073171	4.237805	6.103659	
Split_B_112_L1_F3_12_5_.bgr	18	14.670827	6.798780	4.329268	4.951220	5.957317	
Split_B_112_L1_F1_12_5_.bgr	12	16.038296	4.329268	4.091463	4.091463	5.957317	
Split_A_112_L1_F1_8_33_.bgr	1	15.317510	4.475610	4.109756	4.146341	5.939024	
Split_A_112_L1_F2_12_5_.bgr	5	16.114635	6.853659	4.695122	4.914634	5.371951	
Split_C_112_L1_F3_25_.bgr	29	13.621098	6.981707	5.115854	4.878049	6.085366	
Split_B_112_L1_F3_25_.bgr	19	14.596424	6.853659	4.621951	4.786585	5.993902	
Split_A_112_L1_F3_12_5_.bgr	8	14.986076	6.981707	4.823171	5.115854	6.103659	
Split_C_112_L1_F3_12_5_.bgr	28	15.142063	7.000000	4.951220	4.914634	6.140244	
Split_B_112_L1_F1_8_33_.bgr	11	16.923584	3.871951	4.073171	3.963415	5.884146	
Split_B_112_L1_F2_12_5_.bgr	15	16.197800	5.536585	4.457317	4.201220	6.012195	
Split_A_112_L1_F2_8_33_.bgr	4	16.528643	5.518293	4.457317	4.439024	5.591464	
