>>>>>>>>>> Time of results: 05/22/2026 16:33:49 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_A_112_L1_F1_8_33_.bgr	1	13.168255	3.103658	3.121951	2.079268	5.024390	
Split_C_112_L1_F2_8_33_.bgr	24	12.909932	2.115854	3.085366	2.152439	6.121951	
Split_A_112_L1_F2_25_.bgr	6	11.381144	2.079268	1.987805	3.286585	6.085366	
Split_B_112_L1_F1_12_5_.bgr	12	12.424502	3.067073	1.823171	2.115854	4.932927	
Split_C_112_L1_F1_12_5_.bgr	22	13.955405	2.134146	2.189024	2.079268	5.152439	
Split_B_112_L1_F3_8_33_.bgr	17	13.388200	2.060976	2.060976	3.048780	6.085366	
Split_B_112_L1_F1_8_33_.bgr	11	12.834731	1.987805	2.115854	2.079268	6.268293	
Split_A_112_L1_F1_25_.bgr	3	12.986471	2.152439	3.067073	2.097561	6.048780	
Split_C_112_L1_F3_12_5_.bgr	28	13.225500	3.067073	1.987805	2.042683	5.079268	
Split_C_112_L1_F1_8_33_.bgr	21	12.907694	1.951220	2.042683	2.097561	6.158536	
Split_C_112_L1_F2_25_.bgr	26	14.107951	2.097561	3.085366	2.115854	6.030488	
Split_C_112_L1_F3_25_.bgr	29	13.235865	2.554878	2.975610	2.134146	5.792683	
Split_A_112_L1_F3_8_33_.bgr	7	13.155012	2.646341	2.865854	2.975610	5.939024	
Split_C_112_L1_F3_8_33_.bgr	27	14.198484	2.573171	2.317073	2.335366	5.975610	
Split_B_112_L1_F2_12_5_.bgr	15	14.995500	2.317073	2.371951	2.371951	5.573171	
Split_C_112_L1_F2_12_5_.bgr	25	14.667434	2.957317	3.067073	3.121951	5.262195	
Split_B_112_L1_F0_00_.bgr	10	14.194954	1.841463	1.951220	1.987805	6.067073	
Split_C_112_L1_F0_00_.bgr	20	13.646683	2.152439	2.115854	2.060976	5.865854	
Split_B_112_L1_F1_25_.bgr	13	13.470000	2.353659	2.207317	2.152439	5.573171	
Split_A_112_L1_F3_12_5_.bgr	8	14.109835	4.841463	3.359756	4.292683	3.743902	
Split_A_112_L1_F0_00_.bgr	0	13.229294	2.701220	3.012195	3.067073	5.390244	
Split_B_112_L1_F2_25_.bgr	16	14.263088	4.329268	3.506098	3.176829	5.426829	
Split_A_112_L1_F2_12_5_.bgr	5	13.706038	4.329268	3.469512	3.926829	5.262195	
Split_B_112_L1_F3_12_5_.bgr	18	14.908473	4.493902	3.890244	4.256098	5.115854	
Split_A_112_L1_F2_8_33_.bgr	4	14.188250	4.420732	3.871951	3.963415	4.951220	
Split_B_112_L1_F3_25_.bgr	19	15.077537	4.384147	3.158537	4.310976	4.987805	
Split_B_112_L1_F2_8_33_.bgr	14	13.540074	4.182927	3.798780	3.780488	4.402439	
Split_C_112_L1_F1_25_.bgr	23	12.999802	3.762195	3.524390	2.682927	5.573171	
Split_A_112_L1_F3_25_.bgr	9	13.627732	4.402439	4.347561	3.835366	5.006098	
Split_A_112_L1_F1_12_5_.bgr	2	15.877433	2.792683	2.829268	2.591464	5.481707	
