>>>>>>>>>> Time of results: 05/21/2026 11:40:05 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_C_112_L1_F2_25_.bgr	26	9.900548	4.987805	4.054878	3.743902	4.091463	
Split_C_112_L1_F2_8_33_.bgr	24	13.230120	5.079268	4.384147	4.786585	4.457317	
Split_A_112_L1_F1_12_5_.bgr	2	13.065802	4.896341	4.274390	4.512195	4.823171	
Split_B_112_L1_F3_12_5_.bgr	18	11.217908	6.945122	6.689024	6.048780	5.024390	
Split_C_112_L1_F1_8_33_.bgr	21	11.944686	5.810976	4.439024	4.164634	4.804878	
Split_A_112_L1_F2_12_5_.bgr	5	12.423746	6.981707	6.615854	6.542683	4.621951	
Split_B_112_L1_F3_8_33_.bgr	17	13.470490	6.926829	6.067073	6.213415	5.554878	
Split_A_112_L1_F3_8_33_.bgr	7	13.065020	7.000000	6.378049	6.140244	5.902439	
Split_B_112_L1_F0_00_.bgr	10	12.835155	1.475610	2.737805	1.896341	7.000000	
Split_A_112_L1_F0_00_.bgr	0	10.586638	1.987805	2.957317	3.359756	6.140244	
Split_B_112_L1_F1_8_33_.bgr	11	9.301197	4.932927	4.128049	4.932927	3.652439	
Split_B_112_L1_F3_25_.bgr	19	10.181545	7.000000	7.000000	7.000000	3.451220	
Split_A_112_L1_F3_25_.bgr	9	12.174708	6.890244	6.121951	6.506098	4.109756	
Split_B_112_L1_F1_25_.bgr	13	12.524715	6.689024	5.481707	6.012195	4.567073	
Split_B_112_L1_F2_25_.bgr	16	12.086308	7.000000	4.932927	6.506098	3.981707	
Split_A_112_L1_F2_25_.bgr	6	10.485064	5.975610	5.170732	5.280488	4.603659	
Split_C_112_L1_F3_8_33_.bgr	27	14.035096	7.000000	5.481707	5.792683	4.987805	
Split_C_112_L1_F0_00_.bgr	20	13.476184	3.067073	3.890244	4.786585	4.621951	
Split_B_112_L1_F2_8_33_.bgr	14	12.674933	6.085366	5.152439	4.859756	4.402439	
Split_A_112_L1_F1_8_33_.bgr	1	14.110295	4.750000	4.804878	5.481707	4.658537	
Split_A_112_L1_F2_8_33_.bgr	4	13.310597	6.359756	5.957317	5.463415	4.420732	
Split_C_112_L1_F1_25_.bgr	23	12.435300	6.579268	6.341464	5.573171	4.932927	
Split_A_112_L1_F3_12_5_.bgr	8	13.562720	7.000000	7.000000	7.000000	3.304878	
Split_C_112_L1_F1_12_5_.bgr	22	12.516155	4.987805	5.280488	4.658537	5.353659	
Split_C_112_L1_F3_25_.bgr	29	13.310580	7.000000	7.000000	7.000000	3.048780	
Split_A_112_L1_F1_25_.bgr	3	12.186049	6.067073	6.908536	6.359756	4.567073	
Split_B_112_L1_F2_12_5_.bgr	15	11.725285	6.048780	5.902439	5.847561	4.384147	
Split_C_112_L1_F2_12_5_.bgr	25	16.284641	7.000000	7.000000	6.981707	1.000000	
Split_C_112_L1_F3_12_5_.bgr	28	11.381631	6.871951	6.487805	5.884146	2.865854	
Split_B_112_L1_F1_12_5_.bgr	12	12.997160	6.432927	6.012195	5.682927	4.676829	
