>>>>>>>>>> Time of results: 05/18/2026 15:17:39 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_C_112_L1_F3_12_5_.bgr	28	16.558041	5.646341	5.134146	4.713415	4.567073	
Split_B_112_L1_F1_25_.bgr	13	16.827915	5.463415	5.262195	4.859756	4.146341	
Split_B_112_L1_F3_12_5_.bgr	18	17.076328	6.286585	5.408536	5.280488	1.274390	
Split_B_112_L1_F3_25_.bgr	19	15.635859	7.000000	6.451220	6.195122	3.451220	
Split_A_112_L1_F3_8_33_.bgr	7	17.157364	5.463415	5.646341	5.481707	1.000000	
Split_A_112_L1_F3_12_5_.bgr	8	14.118293	5.463415	4.512195	5.115854	6.469512	
Split_B_112_L1_F0_00_.bgr	10	16.119726	5.353659	5.243902	4.951220	4.420732	
Split_A_112_L1_F3_25_.bgr	9	15.711603	7.000000	6.615854	6.378049	1.823171	
Split_A_112_L1_F1_12_5_.bgr	2	16.763859	4.420732	4.439024	4.658537	2.664634	
Split_A_112_L1_F2_25_.bgr	6	16.044300	5.097561	5.170732	5.609756	2.317073	
Split_A_112_L1_F1_25_.bgr	3	15.556346	5.792683	5.445122	4.036585	4.292683	
Split_A_112_L1_F2_12_5_.bgr	5	16.684856	4.932927	5.243902	4.750000	3.396342	
Split_B_112_L1_F1_8_33_.bgr	11	17.175213	5.390244	4.329268	4.896341	1.914634	
Split_C_112_L1_F1_25_.bgr	23	16.680573	5.847561	6.652439	5.445122	3.121951	
Split_B_112_L1_F2_25_.bgr	16	16.611471	6.451220	6.615854	5.792683	2.390244	
Split_C_112_L1_F3_25_.bgr	29	15.642731	6.323171	5.298780	4.859756	3.048780	
Split_B_112_L1_F1_12_5_.bgr	12	16.933144	6.506098	5.975610	5.792683	2.024390	
Split_C_112_L1_F1_12_5_.bgr	22	16.523123	5.518293	5.060976	5.225610	2.829268	
Split_C_112_L1_F3_8_33_.bgr	27	16.529903	5.353659	5.152439	5.152439	4.750000	
Split_C_112_L1_F0_00_.bgr	20	17.487825	4.274390	4.201220	4.493902	2.810976	
Split_C_112_L1_F1_8_33_.bgr	21	17.319281	4.365853	4.823171	4.951220	3.085366	
Split_C_112_L1_F2_8_33_.bgr	24	17.804649	5.664634	5.024390	5.518293	2.865854	
Split_C_112_L1_F2_12_5_.bgr	25	17.327820	5.810976	5.134146	5.152439	2.682927	
Split_A_112_L1_F2_8_33_.bgr	4	17.067823	6.213415	5.500000	5.426829	2.682927	
Split_A_112_L1_F0_00_.bgr	0	16.608976	4.603659	4.365853	4.640244	4.530488	
Split_B_112_L1_F2_8_33_.bgr	14	17.497507	6.121951	4.969512	5.902439	2.317073	
Split_A_112_L1_F1_8_33_.bgr	1	16.835783	4.987805	4.987805	5.079268	3.323171	
Split_B_112_L1_F2_12_5_.bgr	15	17.803362	6.158536	5.810976	6.176829	3.231707	
Split_C_112_L1_F2_25_.bgr	26	18.130690	6.085366	6.085366	5.463415	2.280488	
Split_B_112_L1_F3_8_33_.bgr	17	18.540646	5.628049	5.426829	5.701220	2.774390	
