>>>>>>>>>> Time of results: 04/24/2026 15:24:21 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_A_112_L1_F1_25_.bgr	3	13.795561	5.042683	1.951220	2.243902	6.012195	
Split_C_112_L1_F1_25_.bgr	23	14.835818	4.987805	3.231707	2.207317	5.847561	
Split_B_112_L1_F0_00_.bgr	10	14.043181	1.146341	2.097561	1.750000	6.378049	
Split_A_112_L1_F1_8_33_.bgr	1	15.719760	2.134146	2.189024	2.298780	5.810976	
Split_A_112_L1_F2_8_33_.bgr	4	15.157845	4.457317	2.993902	3.195122	5.646341	
Split_A_112_L1_F0_00_.bgr	0	14.526401	2.628049	2.335366	2.390244	6.012195	
Split_A_112_L1_F2_12_5_.bgr	5	15.075607	3.140244	2.737805	2.445122	5.701220	
Split_C_112_L1_F3_25_.bgr	29	13.716189	5.024390	4.201220	4.365853	5.243902	
Split_A_112_L1_F3_25_.bgr	9	15.157617	5.024390	3.670732	3.542683	4.932927	
Split_B_112_L1_F3_25_.bgr	19	14.357634	4.676829	4.146341	3.707317	4.932927	
Split_C_112_L1_F0_00_.bgr	20	15.482043	1.987805	2.079268	2.390244	5.280488	
Split_B_112_L1_F2_8_33_.bgr	14	16.195633	4.713415	4.475610	4.420732	5.829268	
Split_B_112_L1_F3_12_5_.bgr	18	16.598370	5.646341	4.713415	4.695122	5.975610	
Split_B_112_L1_F2_25_.bgr	16	15.223290	4.512195	4.054878	3.634146	5.243902	
Split_A_112_L1_F1_12_5_.bgr	2	18.215342	2.975610	3.615854	3.926829	4.054878	
Split_C_112_L1_F2_8_33_.bgr	24	-1.000000	3.945122	4.292683	3.798780	2.317073	
Split_C_112_L1_F3_12_5_.bgr	28	16.683365	4.512195	3.140244	3.140244	5.408536	
Split_B_112_L1_F1_12_5_.bgr	12	17.326221	3.140244	3.908537	4.128049	3.689024	
Split_B_112_L1_F2_12_5_.bgr	15	15.722486	4.786585	3.707317	3.762195	5.481707	
Split_C_112_L1_F1_8_33_.bgr	21	15.318423	2.390244	3.396342	2.957317	5.646341	
Split_B_112_L1_F1_8_33_.bgr	11	15.478011	2.317073	2.719512	3.396342	5.719512	
Split_A_112_L1_F3_12_5_.bgr	8	16.288055	4.731708	4.493902	4.512195	3.871951	
Split_A_112_L1_F2_25_.bgr	6	15.879115	2.975610	3.560976	2.939024	4.987805	
Split_C_112_L1_F2_25_.bgr	26	16.605795	3.103658	3.414634	3.121951	5.536585	
Split_C_112_L1_F1_12_5_.bgr	22	16.119415	2.573171	2.810976	2.701220	6.176829	
Split_B_112_L1_F3_8_33_.bgr	17	16.913719	5.225610	4.219512	4.164634	5.390244	
Split_B_112_L1_F1_25_.bgr	13	16.037268	2.774390	3.560976	3.524390	5.426829	
Split_A_112_L1_F3_8_33_.bgr	7	16.358225	3.487805	3.835366	4.000000	4.786585	
Split_C_112_L1_F2_12_5_.bgr	25	17.241684	4.640244	4.201220	4.329268	4.987805	
Split_C_112_L1_F3_8_33_.bgr	27	17.322552	5.426829	4.859756	4.786585	4.713415	
