>>>>>>>>>> Time of results: 05/04/2026 11:17:19 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_A_112_L1_F3_8_33_.bgr	7	16.859331	3.981707	1.969512	1.310976	5.042683	
Split_B_112_L1_F2_8_33_.bgr	14	16.693022	2.134146	1.347561	4.402439	5.445122	
Split_B_112_L1_F0_00_.bgr	10	16.675774	3.451220	2.573171	2.225610	5.390244	
Split_B_112_L1_F1_8_33_.bgr	11	17.895773	1.823171	1.695122	1.750000	5.115854	
Split_A_112_L1_F3_12_5_.bgr	8	16.446701	1.731707	1.823171	1.768293	5.701220	
Split_B_112_L1_F3_12_5_.bgr	18	17.001133	1.621951	1.804878	1.676829	6.213415	
Split_B_112_L1_F1_12_5_.bgr	12	17.404736	1.859756	1.731707	1.530488	5.445122	
Split_C_112_L1_F3_25_.bgr	29	17.004486	1.676829	1.786585	1.786585	5.371951	
Split_C_112_L1_F1_25_.bgr	23	18.126549	1.695122	1.731707	1.713415	5.207317	
Split_A_112_L1_F1_25_.bgr	3	16.205732	1.823171	1.804878	2.024390	5.920732	
Split_C_112_L1_F2_8_33_.bgr	24	18.049259	1.750000	1.878049	1.932927	5.829268	
Split_B_112_L1_F1_25_.bgr	13	17.086367	1.731707	1.713415	1.603659	5.756098	
Split_A_112_L1_F2_25_.bgr	6	17.569719	1.695122	1.731707	1.548780	5.371951	
Split_C_112_L1_F0_00_.bgr	20	17.000944	1.896341	1.695122	1.804878	6.158536	
Split_A_112_L1_F1_8_33_.bgr	1	18.050694	1.823171	1.713415	1.786585	5.682927	
Split_C_112_L1_F3_12_5_.bgr	28	16.685270	3.798780	1.713415	5.719512	5.810976	
Split_C_112_L1_F2_12_5_.bgr	25	19.175484	1.713415	1.621951	4.146341	5.628049	
Split_B_112_L1_F2_12_5_.bgr	15	17.734932	1.621951	1.658537	1.969512	4.621951	
Split_B_112_L1_F3_25_.bgr	19	13.955983	3.067073	3.140244	3.140244	4.182927	
Split_C_112_L1_F2_25_.bgr	26	16.452347	3.414634	3.451220	3.707317	4.347561	
Split_C_112_L1_F1_8_33_.bgr	21	17.249207	1.621951	3.853658	3.725610	3.817073	
Split_B_112_L1_F3_8_33_.bgr	17	17.408251	5.134146	4.896341	4.695122	4.548780	
Split_A_112_L1_F0_00_.bgr	0	16.850555	1.512195	1.402439	1.750000	1.713415	
Split_B_112_L1_F2_25_.bgr	16	17.239059	4.146341	2.554878	3.963415	4.000000	
Split_A_112_L1_F1_12_5_.bgr	2	17.167953	3.926829	3.981707	4.091463	4.054878	
Split_A_112_L1_F2_12_5_.bgr	5	18.295074	4.091463	4.073171	3.926829	4.000000	
Split_C_112_L1_F1_12_5_.bgr	22	16.689241	1.859756	1.786585	1.676829	3.670732	
Split_A_112_L1_F2_8_33_.bgr	4	18.043360	5.408536	4.091463	3.817073	3.908537	
Split_C_112_L1_F3_8_33_.bgr	27	16.525486	4.219512	4.256098	4.292683	4.384147	
Split_A_112_L1_F3_25_.bgr	9	17.006573	1.676829	1.731707	1.731707	4.073171	
