>>>>>>>>>> Time of results: 05/12/2026 13:21:12 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_A_112_L1_F2_12_5_.bgr	5	7.558570	5.939024	3.542683	4.128049	6.981707	
Split_B_112_L1_F1_12_5_.bgr	12	9.220742	5.115854	3.945122	2.939024	6.945122	
Split_C_112_L1_F3_8_33_.bgr	27	11.146373	6.963415	5.628049	5.701220	1.128049	
Split_B_112_L1_F2_25_.bgr	16	8.656580	6.926829	5.317073	5.152439	6.085366	
Split_B_112_L1_F3_12_5_.bgr	18	6.637001	6.981707	6.067073	6.140244	5.609756	
Split_B_112_L1_F1_8_33_.bgr	11	8.895523	4.457317	3.012195	4.000000	5.609756	
Split_C_112_L1_F2_12_5_.bgr	25	10.015626	6.012195	4.274390	5.189024	6.560976	
Split_A_112_L1_F1_25_.bgr	3	8.896156	5.170732	4.073171	3.615854	6.451220	
Split_C_112_L1_F2_8_33_.bgr	24	7.284719	5.993902	5.079268	4.128049	6.853659	
Split_B_112_L1_F3_8_33_.bgr	17	7.361719	6.945122	5.060976	4.384147	4.091463	
Split_A_112_L1_F0_00_.bgr	0	10.824247	1.621951	4.987805	4.073171	2.335366	
Split_C_112_L1_F3_12_5_.bgr	28	8.168600	7.000000	6.067073	5.939024	2.060976	
Split_A_112_L1_F1_12_5_.bgr	2	7.049047	4.347561	3.597561	4.000000	6.506098	
Split_C_112_L1_F2_25_.bgr	26	7.040744	6.140244	5.115854	5.134146	2.463415	
Split_C_112_L1_F1_8_33_.bgr	21	10.342345	5.024390	4.530488	4.512195	2.060976	
Split_B_112_L1_F3_25_.bgr	19	6.958686	6.908536	5.152439	4.475610	6.743902	
Split_A_112_L1_F3_25_.bgr	9	8.641799	6.012195	5.060976	4.585366	5.993902	
Split_A_112_L1_F2_8_33_.bgr	4	10.824957	3.085366	3.085366	4.621951	1.951220	
Split_B_112_L1_F0_00_.bgr	10	9.051305	1.128049	4.000000	5.042683	3.067073	
Split_C_112_L1_F1_25_.bgr	23	7.448045	4.987805	4.109756	4.914634	6.121951	
Split_C_112_L1_F0_00_.bgr	20	11.300953	1.859756	4.073171	4.091463	2.993902	
Split_A_112_L1_F2_25_.bgr	6	8.727331	5.445122	5.042683	5.042683	6.067073	
Split_C_112_L1_F1_12_5_.bgr	22	9.539231	3.012195	4.036585	4.091463	4.530488	
Split_A_112_L1_F3_8_33_.bgr	7	8.325548	6.030488	5.189024	5.189024	6.615854	
Split_C_112_L1_F3_25_.bgr	29	9.301540	6.652439	5.884146	5.536585	2.079268	
Split_B_112_L1_F1_25_.bgr	13	8.886712	5.445122	3.067073	3.670732	7.000000	
Split_A_112_L1_F1_8_33_.bgr	1	11.702569	4.695122	3.432927	4.054878	4.091463	
Split_B_112_L1_F2_12_5_.bgr	15	6.885063	6.963415	5.207317	5.737805	6.560976	
Split_B_112_L1_F2_8_33_.bgr	14	7.699745	6.378049	4.475610	4.932927	6.140244	
Split_A_112_L1_F3_12_5_.bgr	8	11.142431	7.000000	6.176829	6.140244	4.530488	
