>>>>>>>>>> Time of results: 05/13/2026 15:46:06 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_A_112_L1_F1_25_.bgr	3	13.258286	5.042683	4.530488	3.725610	5.024390	
Split_B_112_L1_F3_12_5_.bgr	18	14.829445	6.926829	5.810976	6.396341	3.103658	
Split_B_112_L1_F2_25_.bgr	16	13.695518	5.408536	4.859756	5.390244	3.634146	
Split_B_112_L1_F1_8_33_.bgr	11	13.068172	4.640244	4.475610	4.128049	4.091463	
Split_C_112_L1_F3_25_.bgr	29	14.801669	6.158536	4.896341	4.859756	3.158537	
Split_B_112_L1_F3_8_33_.bgr	17	14.118938	7.000000	4.987805	5.408536	2.957317	
Split_A_112_L1_F1_8_33_.bgr	1	14.916634	3.579268	3.524390	3.030488	4.841463	
Split_A_112_L1_F2_25_.bgr	6	14.676328	5.243902	4.768292	4.512195	3.817073	
Split_C_112_L1_F3_8_33_.bgr	27	14.918727	6.176829	4.347561	4.768292	4.640244	
Split_A_112_L1_F3_12_5_.bgr	8	13.075862	7.000000	5.902439	5.170732	2.719512	
Split_C_112_L1_F1_25_.bgr	23	15.075398	3.780488	3.780488	2.481707	4.951220	
Split_C_112_L1_F2_12_5_.bgr	25	16.595146	5.481707	6.067073	4.768292	3.835366	
Split_C_112_L1_F1_12_5_.bgr	22	15.476251	4.658537	4.457317	4.987805	4.804878	
Split_C_112_L1_F3_12_5_.bgr	28	14.678248	7.000000	6.048780	6.506098	1.603659	
Split_B_112_L1_F0_00_.bgr	10	15.796021	1.000000	2.865854	3.926829	5.591464	
Split_B_112_L1_F2_8_33_.bgr	14	15.710162	5.006098	4.987805	6.048780	5.060976	
Split_A_112_L1_F2_12_5_.bgr	5	13.790002	5.079268	4.914634	3.981707	2.774390	
Split_A_112_L1_F3_25_.bgr	9	11.951694	6.195122	5.371951	5.024390	1.512195	
Split_C_112_L1_F2_25_.bgr	26	14.755312	5.774390	5.609756	4.713415	3.067073	
Split_A_112_L1_F3_8_33_.bgr	7	15.065185	5.847561	5.024390	4.109756	3.487805	
Split_B_112_L1_F2_12_5_.bgr	15	14.520938	5.573171	6.414634	4.914634	2.737805	
Split_C_112_L1_F2_8_33_.bgr	24	16.994833	4.695122	4.530488	4.128049	4.036585	
Split_C_112_L1_F1_8_33_.bgr	21	15.820839	2.664634	3.725610	4.000000	3.378049	
Split_A_112_L1_F0_00_.bgr	0	16.922115	1.000000	1.969512	3.670732	6.030488	
Split_B_112_L1_F1_25_.bgr	13	16.443508	4.493902	4.676829	4.109756	3.030488	
Split_B_112_L1_F1_12_5_.bgr	12	17.154371	3.963415	4.274390	4.018292	5.115854	
Split_A_112_L1_F2_8_33_.bgr	4	14.357530	5.737805	6.103659	4.823171	6.817073	
Split_A_112_L1_F1_12_5_.bgr	2	17.319752	5.170732	4.182927	4.109756	2.682927	
Split_B_112_L1_F3_25_.bgr	19	17.331076	6.579268	5.097561	5.591464	2.371951	
Split_C_112_L1_F0_00_.bgr	20	18.614496	1.000000	2.884146	3.121951	5.024390	
