>>>>>>>>>> Time of results: 05/11/2026 11:31:14 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_C_112_L1_F2_8_33_.bgr	24	11.890194	1.384146	1.292683	2.097561	6.414634	
Split_A_112_L1_F1_8_33_.bgr	1	10.490628	1.310976	1.439024	1.347561	6.542683	
Split_A_112_L1_F2_8_33_.bgr	4	11.150911	1.530488	1.073171	1.329268	7.000000	
Split_B_112_L1_F2_12_5_.bgr	15	12.023887	1.128049	1.036585	1.493902	6.615854	
Split_B_112_L1_F1_25_.bgr	13	11.300959	1.310976	1.182927	1.457317	6.286585	
Split_A_112_L1_F0_00_.bgr	0	13.469049	1.018293	1.000000	1.000000	6.451220	
Split_A_112_L1_F3_25_.bgr	9	12.335833	6.012195	3.231707	4.676829	6.103659	
Split_B_112_L1_F1_8_33_.bgr	11	13.715547	4.402439	2.225610	2.298780	5.774390	
Split_C_112_L1_F2_25_.bgr	26	13.475766	4.585366	3.121951	2.554878	6.030488	
Split_B_112_L1_F3_8_33_.bgr	17	13.796121	6.286585	4.969512	5.189024	4.658537	
Split_B_112_L1_F1_12_5_.bgr	12	13.326565	5.298780	4.384147	3.597561	5.701220	
Split_A_112_L1_F2_25_.bgr	6	13.161285	4.878049	4.347561	4.310976	5.774390	
Split_C_112_L1_F1_8_33_.bgr	21	13.397713	2.262195	2.445122	1.750000	5.957317	
Split_B_112_L1_F0_00_.bgr	10	12.515482	1.548780	1.274390	2.152439	6.048780	
Split_B_112_L1_F3_12_5_.bgr	18	13.063893	6.579268	5.408536	5.189024	2.701220	
Split_C_112_L1_F3_25_.bgr	29	11.708304	5.939024	5.500000	5.335366	2.408536	
Split_C_112_L1_F1_12_5_.bgr	22	13.304264	4.274390	2.719512	2.719512	6.286585	
Split_A_112_L1_F3_8_33_.bgr	7	12.671165	5.006098	5.317073	4.493902	5.408536	
Split_A_112_L1_F1_12_5_.bgr	2	13.955562	2.152439	1.402439	1.731707	6.432927	
Split_C_112_L1_F3_12_5_.bgr	28	13.561001	6.597561	6.469512	5.865854	2.280488	
Split_A_112_L1_F2_12_5_.bgr	5	13.084478	5.646341	5.390244	4.493902	4.969512	
Split_C_112_L1_F2_12_5_.bgr	25	12.746388	5.518293	5.060976	5.591464	4.969512	
Split_C_112_L1_F0_00_.bgr	20	14.682120	3.341463	3.030488	2.847561	6.140244	
Split_B_112_L1_F3_25_.bgr	19	13.549637	6.067073	3.378049	2.335366	6.323171	
Split_C_112_L1_F1_25_.bgr	23	14.116805	4.384147	4.182927	4.201220	6.359756	
Split_B_112_L1_F2_25_.bgr	16	14.995386	5.024390	5.353659	5.189024	5.737805	
Split_A_112_L1_F3_12_5_.bgr	8	13.875147	5.518293	5.170732	5.792683	7.000000	
Split_A_112_L1_F1_25_.bgr	3	16.056248	1.164634	1.018293	1.402439	6.963415	
Split_C_112_L1_F3_8_33_.bgr	27	14.924348	6.121951	5.792683	5.500000	5.756098	
Split_B_112_L1_F2_8_33_.bgr	14	13.480481	1.603659	1.073171	1.475610	6.707317	
