>>>>>>>>>> Time of results: 05/04/2026 09:26:44 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_C_112_L1_F1_25_.bgr	23	15.632820	5.024390	5.243902	5.628049	2.024390	
Split_C_112_L1_F0_00_.bgr	20	13.959293	5.957317	5.884146	6.469512	1.878049	
Split_C_112_L1_F2_25_.bgr	26	13.317643	5.353659	5.262195	5.774390	2.170732	
Split_B_112_L1_F0_00_.bgr	10	11.448325	5.664634	5.426829	6.103659	3.506098	
Split_B_112_L1_F1_25_.bgr	13	10.962897	5.646341	6.890244	6.195122	1.914634	
Split_C_112_L1_F1_8_33_.bgr	21	13.227589	4.475610	5.134146	5.097561	3.103658	
Split_A_112_L1_F0_00_.bgr	0	10.019604	4.292683	5.006098	4.969512	3.341463	
Split_A_112_L1_F1_8_33_.bgr	1	10.421672	5.079268	4.859756	5.115854	2.463415	
Split_C_112_L1_F3_12_5_.bgr	28	13.147312	7.000000	6.945122	7.000000	2.426829	
Split_B_112_L1_F1_8_33_.bgr	11	11.476170	5.243902	5.060976	5.189024	2.426829	
Split_A_112_L1_F2_25_.bgr	6	10.651219	5.939024	5.902439	5.591464	4.530488	
Split_A_112_L1_F2_8_33_.bgr	4	9.859749	6.469512	5.646341	5.353659	2.975610	
Split_B_112_L1_F3_25_.bgr	19	10.249748	6.506098	6.250000	6.067073	3.048780	
Split_C_112_L1_F2_12_5_.bgr	25	13.566096	5.792683	4.932927	5.225610	4.091463	
Split_B_112_L1_F1_12_5_.bgr	12	9.619006	5.371951	5.298780	5.170732	4.164634	
Split_B_112_L1_F2_8_33_.bgr	14	14.264950	5.042683	4.987805	5.371951	3.286585	
Split_C_112_L1_F2_8_33_.bgr	24	14.722352	4.695122	4.695122	4.457317	4.219512	
Split_B_112_L1_F3_12_5_.bgr	18	11.304737	5.756098	5.518293	6.067073	3.780488	
Split_C_112_L1_F1_12_5_.bgr	22	12.421684	5.298780	4.969512	5.152439	3.286585	
Split_C_112_L1_F3_25_.bgr	29	13.710598	6.542683	5.993902	5.756098	2.042683	
Split_B_112_L1_F2_25_.bgr	16	13.528741	4.969512	5.280488	5.280488	2.134146	
Split_A_112_L1_F1_12_5_.bgr	2	15.403213	5.079268	5.682927	5.006098	2.573171	
Split_A_112_L1_F3_8_33_.bgr	7	14.361491	5.975610	5.792683	6.250000	1.420732	
Split_A_112_L1_F2_12_5_.bgr	5	14.681008	4.896341	4.859756	4.932927	4.256098	
Split_C_112_L1_F3_8_33_.bgr	27	14.443453	5.591464	5.975610	4.987805	4.969512	
Split_A_112_L1_F3_12_5_.bgr	8	14.996956	5.463415	6.451220	6.085366	4.347561	
Split_A_112_L1_F3_25_.bgr	9	13.308775	5.353659	4.146341	5.042683	5.097561	
Split_A_112_L1_F1_25_.bgr	3	15.400555	5.079268	5.280488	3.506098	4.109756	
Split_B_112_L1_F2_12_5_.bgr	15	14.755535	4.384147	4.493902	4.475610	5.079268	
Split_B_112_L1_F3_8_33_.bgr	17	12.827882	4.000000	4.512195	3.926829	5.463415	
