>>>>>>>>>> Time of results: 05/15/2026 14:39:13 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_A_112_L1_F2_8_33_.bgr	4	13.984100	2.079268	2.170732	2.024390	3.067073	
Split_C_112_L1_F3_8_33_.bgr	27	15.318000	2.079268	2.042683	1.878049	3.085366	
Split_B_112_L1_F3_12_5_.bgr	18	17.562565	5.189024	2.060976	1.914634	3.158537	
Split_A_112_L1_F2_12_5_.bgr	5	17.495274	4.951220	1.786585	2.060976	3.048780	
Split_A_112_L1_F3_25_.bgr	9	18.047745	5.225610	2.134146	2.152439	3.231707	
Split_C_112_L1_F2_8_33_.bgr	24	17.886934	5.189024	1.914634	2.079268	3.067073	
Split_C_112_L1_F1_25_.bgr	23	18.284315	3.121951	2.060976	2.042683	3.579268	
Split_C_112_L1_F1_12_5_.bgr	22	18.215101	2.554878	2.134146	2.152439	3.103658	
Split_A_112_L1_F2_25_.bgr	6	17.082806	5.079268	2.353659	2.243902	2.939024	
Split_C_112_L1_F2_25_.bgr	26	17.970715	3.670732	1.969512	2.189024	2.975610	
Split_A_112_L1_F3_8_33_.bgr	7	17.563433	4.768292	2.170732	2.262195	3.195122	
Split_A_112_L1_F1_25_.bgr	3	17.903019	4.640244	2.060976	2.006098	2.975610	
Split_B_112_L1_F1_25_.bgr	13	17.644146	4.585366	2.152439	2.225610	2.865854	
Split_B_112_L1_F0_00_.bgr	10	18.056219	2.042683	2.097561	2.006098	2.993902	
Split_C_112_L1_F1_8_33_.bgr	21	18.536396	4.786585	1.914634	1.987805	3.323171	
Split_B_112_L1_F1_12_5_.bgr	12	17.461580	2.134146	2.060976	2.097561	3.048780	
Split_B_112_L1_F2_8_33_.bgr	14	18.286989	4.439024	2.335366	1.859756	3.195122	
Split_B_112_L1_F2_12_5_.bgr	15	18.211714	4.512195	2.060976	2.390244	3.012195	
Split_B_112_L1_F2_25_.bgr	16	17.960871	5.097561	2.225610	2.207317	3.067073	
Split_A_112_L1_F0_00_.bgr	0	17.487652	1.804878	2.042683	1.823171	3.231707	
Split_A_112_L1_F1_12_5_.bgr	2	17.975578	4.310976	1.804878	2.006098	3.231707	
Split_C_112_L1_F2_12_5_.bgr	25	18.215076	4.731708	1.859756	2.170732	3.396342	
Split_C_112_L1_F3_12_5_.bgr	28	17.961742	5.975610	1.951220	2.115854	2.865854	
Split_B_112_L1_F3_25_.bgr	19	18.779673	6.048780	2.006098	2.060976	2.847561	
Split_B_112_L1_F3_8_33_.bgr	17	18.536255	5.719512	2.024390	2.079268	3.103658	
Split_A_112_L1_F1_8_33_.bgr	1	17.716452	5.445122	1.987805	2.134146	2.993902	
Split_C_112_L1_F0_00_.bgr	20	18.369066	4.987805	2.152439	2.207317	2.939024	
Split_C_112_L1_F3_25_.bgr	29	18.861227	5.097561	2.042683	1.987805	3.048780	
Split_B_112_L1_F1_8_33_.bgr	11	18.055321	4.384147	2.170732	2.134146	3.250000	
Split_A_112_L1_F3_12_5_.bgr	8	18.697096	4.329268	1.896341	2.024390	3.048780	
