>>>>>>>>>> Time of results: 05/22/2026 15:30:22 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_B_112_L1_F1_12_5_.bgr	12	13.100586	4.054878	3.926829	3.908537	2.920732	
Split_B_112_L1_F1_8_33_.bgr	11	14.429667	3.963415	3.945122	3.506098	4.365853	
Split_B_112_L1_F3_12_5_.bgr	18	13.950357	5.939024	3.981707	3.890244	3.597561	
Split_C_112_L1_F3_12_5_.bgr	28	16.115093	5.975610	4.548780	4.182927	4.365853	
Split_A_112_L1_F3_25_.bgr	9	13.788595	4.878049	4.439024	4.256098	4.969512	
Split_A_112_L1_F1_8_33_.bgr	1	15.645207	3.707317	3.890244	4.054878	4.951220	
Split_B_112_L1_F2_12_5_.bgr	15	14.917958	3.085366	3.926829	4.292683	5.115854	
Split_C_112_L1_F3_8_33_.bgr	27	16.204573	6.341464	4.347561	4.274390	3.835366	
Split_A_112_L1_F0_00_.bgr	0	13.555812	2.902439	3.542683	3.853658	4.731708	
Split_B_112_L1_F1_25_.bgr	13	14.357785	3.560976	4.054878	4.292683	5.079268	
Split_A_112_L1_F3_12_5_.bgr	8	14.835105	4.128049	4.036585	4.292683	4.439024	
Split_C_112_L1_F0_00_.bgr	20	15.158680	3.158537	4.128049	3.981707	5.006098	
Split_A_112_L1_F3_8_33_.bgr	7	13.467092	5.939024	4.146341	4.658537	2.408536	
Split_A_112_L1_F2_25_.bgr	6	15.082520	3.981707	3.871951	4.146341	3.304878	
Split_A_112_L1_F2_8_33_.bgr	4	14.676047	3.798780	4.091463	3.506098	4.548780	
Split_C_112_L1_F2_8_33_.bgr	24	15.404019	4.420732	4.274390	4.384147	4.969512	
Split_A_112_L1_F1_25_.bgr	3	15.157826	2.847561	4.164634	4.073171	5.170732	
Split_A_112_L1_F1_12_5_.bgr	2	14.675068	3.012195	3.981707	3.926829	3.121951	
Split_B_112_L1_F3_8_33_.bgr	17	15.160959	5.445122	4.219512	4.219512	4.731708	
Split_B_112_L1_F2_8_33_.bgr	14	15.476213	4.676829	4.475610	4.475610	5.189024	
Split_A_112_L1_F2_12_5_.bgr	5	15.557583	4.530488	4.091463	4.018292	4.439024	
Split_C_112_L1_F2_25_.bgr	26	16.434559	3.725610	3.963415	3.689024	4.823171	
Split_C_112_L1_F1_8_33_.bgr	21	16.758326	2.774390	4.036585	3.597561	5.298780	
Split_C_112_L1_F1_12_5_.bgr	22	16.844069	3.634146	3.725610	3.670732	4.475610	
Split_B_112_L1_F3_25_.bgr	19	15.152432	5.719512	4.182927	3.414634	5.024390	
Split_C_112_L1_F2_12_5_.bgr	25	15.156473	4.768292	3.963415	4.109756	3.689024	
Split_B_112_L1_F0_00_.bgr	10	13.556314	3.030488	4.237805	3.725610	5.353659	
Split_C_112_L1_F1_25_.bgr	23	12.829961	3.067073	3.597561	3.487805	5.170732	
Split_C_112_L1_F3_25_.bgr	29	14.682218	5.682927	4.329268	4.475610	3.158537	
Split_B_112_L1_F2_25_.bgr	16	13.631312	4.896341	3.981707	4.384147	4.109756	
