>>>>>>>>>> Time of results: 05/22/2026 09:17:41 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_A_112_L1_F3_8_33_.bgr	7	12.923196	4.951220	3.835366	2.024390	4.000000	
Split_B_112_L1_F1_25_.bgr	13	14.277864	4.128049	4.054878	2.060976	5.317073	
Split_B_112_L1_F3_8_33_.bgr	17	15.870997	4.000000	3.981707	2.115854	1.859756	
Split_A_112_L1_F0_00_.bgr	0	14.275813	3.158537	2.993902	1.969512	3.890244	
Split_C_112_L1_F3_25_.bgr	29	14.999608	5.975610	4.932927	4.000000	5.170732	
Split_C_112_L1_F1_25_.bgr	23	14.761837	3.048780	3.030488	2.975610	5.006098	
Split_C_112_L1_F3_8_33_.bgr	27	15.781470	5.060976	3.981707	3.140244	4.128049	
Split_C_112_L1_F2_12_5_.bgr	25	15.807610	4.000000	3.012195	3.030488	3.981707	
Split_B_112_L1_F2_25_.bgr	16	13.871624	5.024390	3.103658	3.140244	4.018292	
Split_C_112_L1_F2_8_33_.bgr	24	15.083025	2.993902	2.097561	1.969512	4.969512	
Split_B_112_L1_F1_12_5_.bgr	12	15.641037	2.115854	1.713415	1.768293	5.865854	
Split_B_112_L1_F3_25_.bgr	19	15.483361	7.000000	4.878049	5.006098	5.152439	
Split_C_112_L1_F0_00_.bgr	20	15.325576	1.036585	2.097561	1.000000	5.006098	
Split_C_112_L1_F1_8_33_.bgr	21	15.560858	2.024390	2.079268	1.932927	3.012195	
Split_A_112_L1_F1_8_33_.bgr	1	14.915495	2.042683	2.189024	2.060976	7.000000	
Split_A_112_L1_F2_25_.bgr	6	13.137196	4.987805	4.109756	3.963415	6.067073	
Split_C_112_L1_F1_12_5_.bgr	22	13.475913	2.097561	2.993902	2.920732	4.091463	
Split_B_112_L1_F2_8_33_.bgr	14	14.757169	5.243902	3.634146	4.109756	3.121951	
Split_A_112_L1_F1_25_.bgr	3	12.670635	5.115854	4.073171	3.140244	5.152439	
Split_C_112_L1_F2_25_.bgr	26	14.927403	6.067073	4.676829	4.713415	4.036585	
Split_A_112_L1_F3_25_.bgr	9	15.070267	7.000000	5.573171	5.609756	6.012195	
Split_B_112_L1_F2_12_5_.bgr	15	15.807291	6.085366	3.963415	4.841463	4.128049	
Split_B_112_L1_F0_00_.bgr	10	15.801607	1.182927	1.128049	1.146341	5.993902	
Split_A_112_L1_F2_8_33_.bgr	4	15.560895	2.024390	2.024390	2.042683	5.810976	
Split_A_112_L1_F3_12_5_.bgr	8	16.785229	6.926829	6.048780	6.012195	3.030488	
Split_B_112_L1_F3_12_5_.bgr	18	16.350662	7.000000	6.103659	6.030488	5.500000	
Split_A_112_L1_F1_12_5_.bgr	2	15.721272	2.189024	2.152439	2.097561	5.006098	
Split_A_112_L1_F2_12_5_.bgr	5	15.305509	6.067073	4.091463	4.036585	4.237805	
Split_C_112_L1_F3_12_5_.bgr	28	16.366632	7.000000	5.152439	5.079268	3.067073	
Split_B_112_L1_F1_8_33_.bgr	11	16.280273	2.006098	2.115854	1.987805	5.134146	
