>>>>>>>>>> Time of results: 05/07/2026 12:19:04 <<<<<<<<<<
SubjectID: Obs1
Seq Name	Seq Number	Rating
Split_A_112_L1_F2_8_33_.bgr	4	13.653534	5.042683	4.914634	4.439024	5.719512	
Split_C_112_L1_F3_8_33_.bgr	27	14.368361	5.865854	4.987805	5.152439	5.481707	
Split_A_112_L1_F0_00_.bgr	0	12.835711	1.804878	3.981707	4.018292	6.981707	
Split_B_112_L1_F2_12_5_.bgr	15	14.839095	1.768293	4.036585	3.926829	5.006098	
Split_C_112_L1_F1_25_.bgr	23	13.636861	1.493902	3.378049	4.036585	7.000000	
Split_A_112_L1_F1_12_5_.bgr	2	12.503181	1.969512	3.908537	3.981707	6.506098	
Split_C_112_L1_F1_12_5_.bgr	22	13.476579	1.969512	4.036585	3.762195	6.835366	
Split_C_112_L1_F3_25_.bgr	29	11.860949	6.396341	5.554878	5.609756	6.762195	
Split_C_112_L1_F2_8_33_.bgr	24	13.630216	5.573171	5.134146	5.042683	6.121951	
Split_B_112_L1_F1_25_.bgr	13	13.395431	4.073171	4.493902	4.128049	6.103659	
Split_A_112_L1_F2_25_.bgr	6	13.075314	4.987805	5.024390	5.024390	5.335366	
Split_A_112_L1_F3_12_5_.bgr	8	13.070423	6.506098	6.195122	6.030488	6.030488	
Split_B_112_L1_F1_12_5_.bgr	12	13.469660	3.981707	4.292683	4.859756	6.341464	
Split_C_112_L1_F3_12_5_.bgr	28	13.075814	5.097561	5.097561	4.987805	6.048780	
Split_B_112_L1_F3_25_.bgr	19	12.355808	4.969512	5.408536	4.914634	5.646341	
Split_A_112_L1_F1_8_33_.bgr	1	12.076241	1.951220	3.963415	3.286585	7.000000	
Split_B_112_L1_F0_00_.bgr	10	12.584948	1.896341	3.707317	3.871951	6.835366	
Split_B_112_L1_F3_12_5_.bgr	18	11.461318	6.085366	5.500000	6.048780	6.121951	
Split_B_112_L1_F3_8_33_.bgr	17	13.547572	5.829268	5.152439	4.951220	6.103659	
Split_B_112_L1_F1_8_33_.bgr	11	14.040782	1.914634	3.981707	3.981707	6.213415	
Split_B_112_L1_F2_25_.bgr	16	14.999345	5.042683	4.548780	4.036585	5.536585	
Split_C_112_L1_F0_00_.bgr	20	14.758496	1.219512	4.109756	3.981707	6.323171	
Split_A_112_L1_F3_25_.bgr	9	14.112831	6.067073	5.042683	5.170732	5.426829	
Split_C_112_L1_F2_12_5_.bgr	25	12.583822	5.243902	4.731708	4.987805	5.737805	
Split_A_112_L1_F1_25_.bgr	3	13.217198	4.548780	4.621951	4.640244	6.121951	
Split_B_112_L1_F2_8_33_.bgr	14	14.911536	4.969512	4.036585	4.000000	6.067073	
Split_A_112_L1_F3_8_33_.bgr	7	14.348783	6.432927	5.426829	5.115854	6.140244	
Split_C_112_L1_F1_8_33_.bgr	21	14.747293	5.060976	4.859756	4.786585	5.920732	
Split_A_112_L1_F2_12_5_.bgr	5	13.473290	5.060976	4.969512	5.006098	6.103659	
Split_C_112_L1_F2_25_.bgr	26	14.676198	4.439024	4.073171	4.036585	6.158536	
